Y:

0.00539059 + -0.00420548i	0.00130604 + 0.00352446i	-0.000240003 + -0.000672145i	-0.000214502 + 0.000175836i	0.00011294 + 5.68079e-05i	0.00130604 + 0.00352446i	-0.00029306 + 0.00101016i	-0.000178353 + -0.000176798i	-1.69258e-05 + 5.1238e-05i	1.06669e-05 + 3.33659e-06i	-0.000240003 + -0.000672145i	-0.000178353 + -0.000176798i	-6.15848e-05 + -3.85161e-05i	1.69032e-05 + 2.73267e-05i	1.47087e-05 + -1.83319e-06i	-0.000214502 + 0.000175836i	-1.69258e-05 + 5.1238e-05i	1.69032e-05 + 2.73267e-05i	1.91757e-05 + -3.16417e-06i	-1.0311e-06 + -1.07495e-05i	0.00011294 + 5.68079e-05i	1.06669e-05 + 3.33659e-06i	1.47087e-05 + -1.83319e-06i	-1.0311e-06 + -1.07495e-05i	-6.20378e-06 + 1.74246e-06i	
0.00130605 + 0.00352446i	0.00325294 + -0.00376498i	0.00167762 + 0.00340034i	-0.000324617 + -0.000781509i	-0.000214502 + 0.000175838i	-0.000403752 + 0.00104486i	4.6215e-05 + 0.00371601i	-0.000129764 + 0.000863134i	-0.000211276 + -0.000196069i	-1.55152e-05 + 2.05064e-05i	-0.000134396 + -0.00014913i	-0.000101166 + -0.000437236i	-0.000137431 + -0.000271352i	-8.87244e-05 + -3.28123e-05i	4.35885e-07 + 3.19949e-05i	-1.55164e-05 + 2.05054e-05i	-9.16341e-05 + 5.38457e-06i	-5.98178e-05 + 3.81128e-05i	9.69868e-06 + 4.98426e-05i	2.57997e-05 + 4.96775e-06i	1.06667e-05 + 3.33735e-06i	1.25292e-05 + 3.26313e-05i	1.96787e-05 + 2.03137e-05i	2.05089e-05 + -3.36843e-06i	-1.03096e-06 + -1.07497e-05i	
-0.000240004 + -0.000672146i	0.00167762 + 0.00340034i	0.00319281 + -0.00372481i	0.00167762 + 0.00340034i	-0.000240004 + -0.000672146i	-0.000134397 + -0.000149127i	-0.00013623 + 0.00086568i	1.99544e-05 + 0.00376425i	-0.00013623 + 0.00086568i	-0.000134397 + -0.000149127i	-5.55637e-05 + -6.64924e-05i	-0.000138075 + -0.000268079i	-0.000101957 + -0.000403167i	-0.000138075 + -0.000268079i	-5.55637e-05 + -6.64924e-05i	4.35434e-07 + 3.19951e-05i	-5.69025e-05 + 3.80947e-05i	-7.5454e-05 + 1.25982e-05i	-5.69025e-05 + 3.80947e-05i	4.35434e-07 + 3.19951e-05i	1.4709e-05 + -1.83296e-06i	1.96787e-05 + 2.03136e-05i	1.40517e-05 + 2.456e-05i	1.96787e-05 + 2.03136e-05i	1.4709e-05 + -1.83296e-06i	
-0.000214502 + 0.000175838i	-0.000324617 + -0.000781509i	0.00167762 + 0.00340034i	0.00325294 + -0.00376498i	0.00130605 + 0.00352446i	-1.55152e-05 + 2.05064e-05i	-0.000211276 + -0.000196069i	-0.000129764 + 0.000863134i	4.6215e-05 + 0.00371601i	-0.000403752 + 0.00104486i	4.35885e-07 + 3.19949e-05i	-8.87244e-05 + -3.28123e-05i	-0.000137431 + -0.000271352i	-0.000101166 + -0.000437236i	-0.000134396 + -0.00014913i	2.57997e-05 + 4.96775e-06i	9.69868e-06 + 4.98426e-05i	-5.98178e-05 + 3.81128e-05i	-9.16341e-05 + 5.38457e-06i	-1.55164e-05 + 2.05054e-05i	-1.03096e-06 + -1.07497e-05i	2.05089e-05 + -3.36843e-06i	1.96787e-05 + 2.03137e-05i	1.25292e-05 + 3.26313e-05i	1.06667e-05 + 3.33735e-06i	
0.00011294 + 5.68079e-05i	-0.000214502 + 0.000175836i	-0.000240003 + -0.000672145i	0.00130604 + 0.00352446i	0.00539059 + -0.00420548i	1.06669e-05 + 3.33659e-06i	-1.69258e-05 + 5.1238e-05i	-0.000178353 + -0.000176798i	-0.00029306 + 0.00101016i	0.00130604 + 0.00352446i	1.47087e-05 + -1.83319e-06i	1.69032e-05 + 2.73267e-05i	-6.15848e-05 + -3.85161e-05i	-0.000178353 + -0.000176798i	-0.000240003 + -0.000672145i	-1.0311e-06 + -1.07495e-05i	1.91757e-05 + -3.16417e-06i	1.69032e-05 + 2.73267e-05i	-1.69258e-05 + 5.1238e-05i	-0.000214502 + 0.000175836i	-6.20378e-06 + 1.74246e-06i	-1.0311e-06 + -1.07495e-05i	1.47087e-05 + -1.83319e-06i	1.06669e-05 + 3.33659e-06i	0.00011294 + 5.68079e-05i	
0.00130605 + 0.00352446i	-0.000403752 + 0.00104486i	-0.000134396 + -0.00014913i	-1.55164e-05 + 2.05054e-05i	1.06667e-05 + 3.33735e-06i	0.00325294 + -0.00376498i	4.6215e-05 + 0.00371601i	-0.000101166 + -0.000437236i	-9.16341e-05 + 5.38457e-06i	1.25292e-05 + 3.26313e-05i	0.00167762 + 0.00340034i	-0.000129764 + 0.000863134i	-0.000137431 + -0.000271352i	-5.98178e-05 + 3.81128e-05i	1.96787e-05 + 2.03137e-05i	-0.000324617 + -0.000781509i	-0.000211276 + -0.000196069i	-8.87244e-05 + -3.28123e-05i	9.69868e-06 + 4.98426e-05i	2.05089e-05 + -3.36843e-06i	-0.000214502 + 0.000175838i	-1.55152e-05 + 2.05064e-05i	4.35885e-07 + 3.19949e-05i	2.57997e-05 + 4.96775e-06i	-1.03096e-06 + -1.07497e-05i	
-0.000293051 + 0.00101016i	4.62228e-05 + 0.00371601i	-0.000136225 + 0.000865677i	-0.000211275 + -0.000196072i	-1.6927e-05 + 5.12383e-05i	4.62228e-05 + 0.00371601i	0.000756229 + -0.0043089i	0.000365247 + 0.00361518i	-0.000116665 + -0.000489794i	-9.16345e-05 + 5.38515e-06i	-0.000136225 + 0.000865677i	0.000365247 + 0.00361518i	0.00010171 + 0.000740137i	-0.000167313 + -0.000310732i	-5.69027e-05 + 3.80953e-05i	-0.000211275 + -0.000196072i	-0.000116665 + -0.000489794i	-0.000167313 + -0.000310732i	-0.000133841 + -3.43599e-05i	9.69883e-06 + 4.98432e-05i	-1.6927e-05 + 5.12383e-05i	-9.16345e-05 + 5.38515e-06i	-5.69027e-05 + 3.80953e-05i	9.69883e-06 + 4.98432e-05i	1.91764e-05 + -3.16396e-06i	
-0.000178354 + -0.0001768i	-0.000129759 + 0.000863131i	1.99623e-05 + 0.00376425i	-0.000129759 + 0.000863131i	-0.000178354 + -0.0001768i	-0.000101167 + -0.000437237i	0.000365247 + 0.00361518i	0.000723674 + -0.00426621i	0.000365247 + 0.00361518i	-0.000101167 + -0.000437237i	-0.000138077 + -0.000268079i	0.000101188 + 0.000740478i	0.000339037 + 0.00365649i	0.000101188 + 0.000740478i	-0.000138077 + -0.000268079i	-8.87255e-05 + -3.28122e-05i	-0.000167313 + -0.000310732i	-0.000120998 + -0.000459426i	-0.000167313 + -0.000310732i	-8.87255e-05 + -3.28122e-05i	1.69032e-05 + 2.73277e-05i	-5.9818e-05 + 3.81134e-05i	-7.54544e-05 + 1.25989e-05i	-5.9818e-05 + 3.81134e-05i	1.69032e-05 + 2.73277e-05i	
-1.6927e-05 + 5.12383e-05i	-0.000211275 + -0.000196072i	-0.000136225 + 0.000865677i	4.62228e-05 + 0.00371601i	-0.000293051 + 0.00101016i	-9.16345e-05 + 5.38515e-06i	-0.000116665 + -0.000489794i	0.000365247 + 0.00361518i	0.000756229 + -0.0043089i	4.62228e-05 + 0.00371601i	-5.69027e-05 + 3.80953e-05i	-0.000167313 + -0.000310732i	0.00010171 + 0.000740137i	0.000365247 + 0.00361518i	-0.000136225 + 0.000865677i	9.69883e-06 + 4.98432e-05i	-0.000133841 + -3.43599e-05i	-0.000167313 + -0.000310732i	-0.000116665 + -0.000489794i	-0.000211275 + -0.000196072i	1.91764e-05 + -3.16396e-06i	9.69883e-06 + 4.98432e-05i	-5.69027e-05 + 3.80953e-05i	-9.16345e-05 + 5.38515e-06i	-1.6927e-05 + 5.12383e-05i	
1.06667e-05 + 3.33735e-06i	-1.55164e-05 + 2.05054e-05i	-0.000134396 + -0.00014913i	-0.000403752 + 0.00104486i	0.00130605 + 0.00352446i	1.25292e-05 + 3.26313e-05i	-9.16341e-05 + 5.38457e-06i	-0.000101166 + -0.000437236i	4.6215e-05 + 0.00371601i	0.00325294 + -0.00376498i	1.96787e-05 + 2.03137e-05i	-5.98178e-05 + 3.81128e-05i	-0.000137431 + -0.000271352i	-0.000129764 + 0.000863134i	0.00167762 + 0.00340034i	2.05089e-05 + -3.36843e-06i	9.69868e-06 + 4.98426e-05i	-8.87244e-05 + -3.28123e-05i	-0.000211276 + -0.000196069i	-0.000324617 + -0.000781509i	-1.03096e-06 + -1.07497e-05i	2.57997e-05 + 4.96775e-06i	4.35885e-07 + 3.19949e-05i	-1.55152e-05 + 2.05064e-05i	-0.000214502 + 0.000175838i	
-0.000240004 + -0.000672146i	-0.000134397 + -0.000149127i	-5.55637e-05 + -6.64924e-05i	4.35434e-07 + 3.19951e-05i	1.4709e-05 + -1.83296e-06i	0.00167762 + 0.00340034i	-0.00013623 + 0.00086568i	-0.000138075 + -0.000268079i	-5.69025e-05 + 3.80947e-05i	1.96787e-05 + 2.03136e-05i	0.00319281 + -0.00372481i	1.99544e-05 + 0.00376425i	-0.000101957 + -0.000403167i	-7.5454e-05 + 1.25982e-05i	1.40517e-05 + 2.456e-05i	0.00167762 + 0.00340034i	-0.00013623 + 0.00086568i	-0.000138075 + -0.000268079i	-5.69025e-05 + 3.80947e-05i	1.96787e-05 + 2.03136e-05i	-0.000240004 + -0.000672146i	-0.000134397 + -0.000149127i	-5.55637e-05 + -6.64924e-05i	4.35434e-07 + 3.19951e-05i	1.4709e-05 + -1.83296e-06i	
-0.000178354 + -0.0001768i	-0.000101167 + -0.000437237i	-0.000138077 + -0.000268079i	-8.87255e-05 + -3.28122e-05i	1.69032e-05 + 2.73277e-05i	-0.000129759 + 0.000863131i	0.000365247 + 0.00361518i	0.000101188 + 0.000740478i	-0.000167313 + -0.000310732i	-5.9818e-05 + 3.81134e-05i	1.99623e-05 + 0.00376425i	0.000723674 + -0.00426621i	0.000339037 + 0.00365649i	-0.000120998 + -0.000459426i	-7.54544e-05 + 1.25989e-05i	-0.000129759 + 0.000863131i	0.000365247 + 0.00361518i	0.000101188 + 0.000740478i	-0.000167313 + -0.000310732i	-5.9818e-05 + 3.81134e-05i	-0.000178354 + -0.0001768i	-0.000101167 + -0.000437237i	-0.000138077 + -0.000268079i	-8.87255e-05 + -3.28122e-05i	1.69032e-05 + 2.73277e-05i	
-6.15865e-05 + -3.85159e-05i	-0.000137432 + -0.000271353i	-0.000101958 + -0.000403168i	-0.000137432 + -0.000271353i	-6.15865e-05 + -3.85159e-05i	-0.000137432 + -0.000271353i	0.00010171 + 0.000740137i	0.000339037 + 0.00365649i	0.00010171 + 0.000740137i	-0.000137432 + -0.000271353i	-0.000101958 + -0.000403168i	0.000339037 + 0.00365649i	0.000686619 + -0.00422048i	0.000339037 + 0.00365649i	-0.000101958 + -0.000403168i	-0.000137432 + -0.000271353i	0.00010171 + 0.000740137i	0.000339037 + 0.00365649i	0.00010171 + 0.000740137i	-0.000137432 + -0.000271353i	-6.15865e-05 + -3.85159e-05i	-0.000137432 + -0.000271353i	-0.000101958 + -0.000403168i	-0.000137432 + -0.000271353i	-6.15865e-05 + -3.85159e-05i	
1.69032e-05 + 2.73277e-05i	-8.87255e-05 + -3.28122e-05i	-0.000138077 + -0.000268079i	-0.000101167 + -0.000437237i	-0.000178354 + -0.0001768i	-5.9818e-05 + 3.81134e-05i	-0.000167313 + -0.000310732i	0.000101188 + 0.000740478i	0.000365247 + 0.00361518i	-0.000129759 + 0.000863131i	-7.54544e-05 + 1.25989e-05i	-0.000120998 + -0.000459426i	0.000339037 + 0.00365649i	0.000723674 + -0.00426621i	1.99623e-05 + 0.00376425i	-5.9818e-05 + 3.81134e-05i	-0.000167313 + -0.000310732i	0.000101188 + 0.000740478i	0.000365247 + 0.00361518i	-0.000129759 + 0.000863131i	1.69032e-05 + 2.73277e-05i	-8.87255e-05 + -3.28122e-05i	-0.000138077 + -0.000268079i	-0.000101167 + -0.000437237i	-0.000178354 + -0.0001768i	
1.4709e-05 + -1.83296e-06i	4.35434e-07 + 3.19951e-05i	-5.55637e-05 + -6.64924e-05i	-0.000134397 + -0.000149127i	-0.000240004 + -0.000672146i	1.96787e-05 + 2.03136e-05i	-5.69025e-05 + 3.80947e-05i	-0.000138075 + -0.000268079i	-0.00013623 + 0.00086568i	0.00167762 + 0.00340034i	1.40517e-05 + 2.456e-05i	-7.5454e-05 + 1.25982e-05i	-0.000101957 + -0.000403167i	1.99544e-05 + 0.00376425i	0.00319281 + -0.00372481i	1.96787e-05 + 2.03136e-05i	-5.69025e-05 + 3.80947e-05i	-0.000138075 + -0.000268079i	-0.00013623 + 0.00086568i	0.00167762 + 0.00340034i	1.4709e-05 + -1.83296e-06i	4.35434e-07 + 3.19951e-05i	-5.55637e-05 + -6.64924e-05i	-0.000134397 + -0.000149127i	-0.000240004 + -0.000672146i	
-0.000214502 + 0.000175838i	-1.55152e-05 + 2.05064e-05i	4.35885e-07 + 3.19949e-05i	2.57997e-05 + 4.96775e-06i	-1.03096e-06 + -1.07497e-05i	-0.000324617 + -0.000781509i	-0.000211276 + -0.000196069i	-8.87244e-05 + -3.28123e-05i	9.69868e-06 + 4.98426e-05i	2.05089e-05 + -3.36843e-06i	0.00167762 + 0.00340034i	-0.000129764 + 0.000863134i	-0.000137431 + -0.000271352i	-5.98178e-05 + 3.81128e-05i	1.96787e-05 + 2.03137e-05i	0.00325294 + -0.00376498i	4.6215e-05 + 0.00371601i	-0.000101166 + -0.000437236i	-9.16341e-05 + 5.38457e-06i	1.25292e-05 + 3.26313e-05i	0.00130605 + 0.00352446i	-0.000403752 + 0.00104486i	-0.000134396 + -0.00014913i	-1.55164e-05 + 2.05054e-05i	1.06667e-05 + 3.33735e-06i	
-1.6927e-05 + 5.12383e-05i	-9.16345e-05 + 5.38515e-06i	-5.69027e-05 + 3.80953e-05i	9.69883e-06 + 4.98432e-05i	1.91764e-05 + -3.16396e-06i	-0.000211275 + -0.000196072i	-0.000116665 + -0.000489794i	-0.000167313 + -0.000310732i	-0.000133841 + -3.43599e-05i	9.69883e-06 + 4.98432e-05i	-0.000136225 + 0.000865677i	0.000365247 + 0.00361518i	0.00010171 + 0.000740137i	-0.000167313 + -0.000310732i	-5.69027e-05 + 3.80953e-05i	4.62228e-05 + 0.00371601i	0.000756229 + -0.0043089i	0.000365247 + 0.00361518i	-0.000116665 + -0.000489794i	-9.16345e-05 + 5.38515e-06i	-0.000293051 + 0.00101016i	4.62228e-05 + 0.00371601i	-0.000136225 + 0.000865677i	-0.000211275 + -0.000196072i	-1.6927e-05 + 5.12383e-05i	
1.69032e-05 + 2.73277e-05i	-5.9818e-05 + 3.81134e-05i	-7.54544e-05 + 1.25989e-05i	-5.9818e-05 + 3.81134e-05i	1.69032e-05 + 2.73277e-05i	-8.87255e-05 + -3.28122e-05i	-0.000167313 + -0.000310732i	-0.000120998 + -0.000459426i	-0.000167313 + -0.000310732i	-8.87255e-05 + -3.28122e-05i	-0.000138077 + -0.000268079i	0.000101188 + 0.000740478i	0.000339037 + 0.00365649i	0.000101188 + 0.000740478i	-0.000138077 + -0.000268079i	-0.000101167 + -0.000437237i	0.000365247 + 0.00361518i	0.000723674 + -0.00426621i	0.000365247 + 0.00361518i	-0.000101167 + -0.000437237i	-0.000178354 + -0.0001768i	-0.000129759 + 0.000863131i	1.99623e-05 + 0.00376425i	-0.000129759 + 0.000863131i	-0.000178354 + -0.0001768i	
1.91764e-05 + -3.16396e-06i	9.69883e-06 + 4.98432e-05i	-5.69027e-05 + 3.80953e-05i	-9.16345e-05 + 5.38515e-06i	-1.6927e-05 + 5.12383e-05i	9.69883e-06 + 4.98432e-05i	-0.000133841 + -3.43599e-05i	-0.000167313 + -0.000310732i	-0.000116665 + -0.000489794i	-0.000211275 + -0.000196072i	-5.69027e-05 + 3.80953e-05i	-0.000167313 + -0.000310732i	0.00010171 + 0.000740137i	0.000365247 + 0.00361518i	-0.000136225 + 0.000865677i	-9.16345e-05 + 5.38515e-06i	-0.000116665 + -0.000489794i	0.000365247 + 0.00361518i	0.000756229 + -0.0043089i	4.62228e-05 + 0.00371601i	-1.6927e-05 + 5.12383e-05i	-0.000211275 + -0.000196072i	-0.000136225 + 0.000865677i	4.62228e-05 + 0.00371601i	-0.000293051 + 0.00101016i	
-1.03096e-06 + -1.07497e-05i	2.57997e-05 + 4.96775e-06i	4.35885e-07 + 3.19949e-05i	-1.55152e-05 + 2.05064e-05i	-0.000214502 + 0.000175838i	2.05089e-05 + -3.36843e-06i	9.69868e-06 + 4.98426e-05i	-8.87244e-05 + -3.28123e-05i	-0.000211276 + -0.000196069i	-0.000324617 + -0.000781509i	1.96787e-05 + 2.03137e-05i	-5.98178e-05 + 3.81128e-05i	-0.000137431 + -0.000271352i	-0.000129764 + 0.000863134i	0.00167762 + 0.00340034i	1.25292e-05 + 3.26313e-05i	-9.16341e-05 + 5.38457e-06i	-0.000101166 + -0.000437236i	4.6215e-05 + 0.00371601i	0.00325294 + -0.00376498i	1.06667e-05 + 3.33735e-06i	-1.55164e-05 + 2.05054e-05i	-0.000134396 + -0.00014913i	-0.000403752 + 0.00104486i	0.00130605 + 0.00352446i	
0.00011294 + 5.68079e-05i	1.06669e-05 + 3.33659e-06i	1.47087e-05 + -1.83319e-06i	-1.0311e-06 + -1.07495e-05i	-6.20378e-06 + 1.74246e-06i	-0.000214502 + 0.000175836i	-1.69258e-05 + 5.1238e-05i	1.69032e-05 + 2.73267e-05i	1.91757e-05 + -3.16417e-06i	-1.0311e-06 + -1.07495e-05i	-0.000240003 + -0.000672145i	-0.000178353 + -0.000176798i	-6.15848e-05 + -3.85161e-05i	1.69032e-05 + 2.73267e-05i	1.47087e-05 + -1.83319e-06i	0.00130604 + 0.00352446i	-0.00029306 + 0.00101016i	-0.000178353 + -0.000176798i	-1.69258e-05 + 5.1238e-05i	1.06669e-05 + 3.33659e-06i	0.00539059 + -0.00420548i	0.00130604 + 0.00352446i	-0.000240003 + -0.000672145i	-0.000214502 + 0.000175836i	0.00011294 + 5.68079e-05i	
1.06667e-05 + 3.33735e-06i	1.25292e-05 + 3.26313e-05i	1.96787e-05 + 2.03137e-05i	2.05089e-05 + -3.36843e-06i	-1.03096e-06 + -1.07497e-05i	-1.55164e-05 + 2.05054e-05i	-9.16341e-05 + 5.38457e-06i	-5.98178e-05 + 3.81128e-05i	9.69868e-06 + 4.98426e-05i	2.57997e-05 + 4.96775e-06i	-0.000134396 + -0.00014913i	-0.000101166 + -0.000437236i	-0.000137431 + -0.000271352i	-8.87244e-05 + -3.28123e-05i	4.35885e-07 + 3.19949e-05i	-0.000403752 + 0.00104486i	4.6215e-05 + 0.00371601i	-0.000129764 + 0.000863134i	-0.000211276 + -0.000196069i	-1.55152e-05 + 2.05064e-05i	0.00130605 + 0.00352446i	0.00325294 + -0.00376498i	0.00167762 + 0.00340034i	-0.000324617 + -0.000781509i	-0.000214502 + 0.000175838i	
1.4709e-05 + -1.83296e-06i	1.96787e-05 + 2.03136e-05i	1.40517e-05 + 2.456e-05i	1.96787e-05 + 2.03136e-05i	1.4709e-05 + -1.83296e-06i	4.35434e-07 + 3.19951e-05i	-5.69025e-05 + 3.80947e-05i	-7.5454e-05 + 1.25982e-05i	-5.69025e-05 + 3.80947e-05i	4.35434e-07 + 3.19951e-05i	-5.55637e-05 + -6.64924e-05i	-0.000138075 + -0.000268079i	-0.000101957 + -0.000403167i	-0.000138075 + -0.000268079i	-5.55637e-05 + -6.64924e-05i	-0.000134397 + -0.000149127i	-0.00013623 + 0.00086568i	1.99544e-05 + 0.00376425i	-0.00013623 + 0.00086568i	-0.000134397 + -0.000149127i	-0.000240004 + -0.000672146i	0.00167762 + 0.00340034i	0.00319281 + -0.00372481i	0.00167762 + 0.00340034i	-0.000240004 + -0.000672146i	
-1.03096e-06 + -1.07497e-05i	2.05089e-05 + -3.36843e-06i	1.96787e-05 + 2.03137e-05i	1.25292e-05 + 3.26313e-05i	1.06667e-05 + 3.33735e-06i	2.57997e-05 + 4.96775e-06i	9.69868e-06 + 4.98426e-05i	-5.98178e-05 + 3.81128e-05i	-9.16341e-05 + 5.38457e-06i	-1.55164e-05 + 2.05054e-05i	4.35885e-07 + 3.19949e-05i	-8.87244e-05 + -3.28123e-05i	-0.000137431 + -0.000271352i	-0.000101166 + -0.000437236i	-0.000134396 + -0.00014913i	-1.55152e-05 + 2.05064e-05i	-0.000211276 + -0.000196069i	-0.000129764 + 0.000863134i	4.6215e-05 + 0.00371601i	-0.000403752 + 0.00104486i	-0.000214502 + 0.000175838i	-0.000324617 + -0.000781509i	0.00167762 + 0.00340034i	0.00325294 + -0.00376498i	0.00130605 + 0.00352446i	
-6.20378e-06 + 1.74246e-06i	-1.0311e-06 + -1.07495e-05i	1.47087e-05 + -1.83319e-06i	1.06669e-05 + 3.33659e-06i	0.00011294 + 5.68079e-05i	-1.0311e-06 + -1.07495e-05i	1.91757e-05 + -3.16417e-06i	1.69032e-05 + 2.73267e-05i	-1.69258e-05 + 5.1238e-05i	-0.000214502 + 0.000175836i	1.47087e-05 + -1.83319e-06i	1.69032e-05 + 2.73267e-05i	-6.15848e-05 + -3.85161e-05i	-0.000178353 + -0.000176798i	-0.000240003 + -0.000672145i	1.06669e-05 + 3.33659e-06i	-1.69258e-05 + 5.1238e-05i	-0.000178353 + -0.000176798i	-0.00029306 + 0.00101016i	0.00130604 + 0.00352446i	0.00011294 + 5.68079e-05i	-0.000214502 + 0.000175836i	-0.000240003 + -0.000672145i	0.00130604 + 0.00352446i	0.00539059 + -0.00420548i	



A:

0.703876	0.138264	-0.316686	-0.309467	0.188657	0.138264	-0.0780036	-0.0174667	0.0711561	-0.0144384	-0.316686	-0.0174667	0.0356197	0.0633419	-0.0107705	-0.309467	0.0711561	0.0633419	-0.00509335	-0.0264729	0.188657	-0.0144384	-0.0107705	-0.0264729	-0.0104588	-0	0.338805	0.2468	-0.292546	-0.235904	0.338805	-0.0384333	-0.0678806	-0.0386507	0.0785912	0.2468	-0.0678806	-0.0502703	0.022767	0.00913732	-0.292546	-0.0386507	0.022767	0.0701968	0.00765603	-0.235904	0.0785912	0.00913732	0.00765603	-0.0148263	
0.138264	0.190241	0.0565878	-0.201604	-0.0764923	0.190241	-0.033822	-0.0361048	-0.00462687	0.0349931	0.0565878	-0.0361048	-0.0172004	0.0234011	0.0022825	-0.201604	-0.00462687	0.0234011	0.0327882	-0.00151496	-0.0764923	0.0349931	0.0022825	-0.00151496	-0.00919098	-0.338805	-0	0.200914	0.091494	-0.137148	-0	0.0299969	-0.00492649	-0.0418427	0.0223876	0.200914	-0.00492649	-0.02702	-0.026017	0.00697918	0.091494	-0.0418427	-0.026017	0.0162406	0.0142464	-0.137148	0.0223876	0.00697918	0.0142464	0.00212191	
-0.316686	0.0565878	0.229018	0.0366592	-0.167595	0.0565878	0.0216193	-0.0159424	-0.0455665	0.0340525	0.229018	-0.0159424	-0.0336522	-0.0205158	0.00804967	0.0366592	-0.0455665	-0.0205158	0.0269047	0.014595	-0.167595	0.0340525	0.00804967	0.014595	-0.000492943	-0.2468	-0.200914	-0	0.24013	0.0399886	-0.200914	0.0446422	0.036665	-0.00755982	-0.030297	-0	0.036665	0.0101282	-0.0324529	-0.000334566	0.24013	-0.00755982	-0.0324529	-0.0297969	0.0058376	0.0399886	-0.030297	-0.000334566	0.0058376	0.0103378	
-0.309467	-0.201604	0.0366592	0.257649	0.0151016	-0.201604	0.0502688	0.0358921	-0.0152205	-0.0263162	0.0366592	0.0358921	0.00523281	-0.0373114	0.000937723	0.257649	-0.0152205	-0.0373114	-0.0269359	0.00845709	0.0151016	-0.0263162	0.000937723	0.00845709	0.0107605	0.292546	-0.091494	-0.24013	-0	0.182128	-0.091494	-0.0155223	0.0225849	0.0465672	-0.0405544	-0.24013	0.0225849	0.0369062	0.0163165	-0.00849379	-0	0.0465672	0.0163165	-0.0329797	-0.0143688	0.182128	-0.0405544	-0.00849379	-0.0143688	0.00217165	
0.188657	-0.0764923	-0.167595	0.0151016	0.129628	-0.0764923	-0.00802607	0.0180687	0.0320255	-0.0302097	-0.167595	0.0180687	0.0263951	0.00934691	-0.00594916	0.0151016	0.0320255	0.00934691	-0.0248916	-0.00966134	0.129628	-0.0302097	-0.00594916	-0.00966134	0.00216581	0.235904	0.137148	-0.0399886	-0.182128	-0	0.137148	-0.036444	-0.0240477	0.0134886	0.0162255	-0.0399886	-0.0240477	-0.0015358	0.0273312	-0.00116071	-0.182128	0.0134886	0.0273312	0.0171075	-0.00682038	-0	0.0162255	-0.00116071	-0.00682038	-0.00747911	
0.138264	0.190241	0.0565878	-0.201604	-0.0764923	0.190241	-0.033822	-0.0361048	-0.00462687	0.0349931	0.0565878	-0.0361048	-0.0172004	0.0234011	0.0022825	-0.201604	-0.00462687	0.0234011	0.0327882	-0.00151496	-0.0764923	0.0349931	0.0022825	-0.00151496	-0.00919098	-0.338805	-0	0.200914	0.091494	-0.137148	-0	0.0299969	-0.00492649	-0.0418427	0.0223876	0.200914	-0.00492649	-0.02702	-0.026017	0.00697918	0.091494	-0.0418427	-0.026017	0.0162406	0.0142464	-0.137148	0.0223876	0.00697918	0.0142464	0.00212191	
-0.0780036	-0.033822	0.0216193	0.0502688	-0.00802607	-0.033822	0.0107429	0.0056421	-0.00577511	-0.0026912	0.0216193	0.0056421	-0.0012025	-0.00826269	0.000694674	0.0502688	-0.00577511	-0.00826269	-0.00326847	0.00251569	-0.00802607	-0.0026912	0.000694674	0.00251569	0.0019686	0.0384333	-0.0299969	-0.0446422	0.0155223	0.036444	-0.0299969	-0	0.00656882	0.00816857	-0.00949785	-0.0446422	0.00656882	0.00751587	0.000935572	-0.0016007	0.0155223	0.00816857	0.000935572	-0.00805733	-0.00229392	0.036444	-0.00949785	-0.0016007	-0.00229392	0.00107198	
-0.0174667	-0.0361048	-0.0159424	0.0358921	0.0180687	-0.0361048	0.0056421	0.00697973	0.00196167	-0.00722092	-0.0159424	0.00697973	0.00396408	-0.00376745	-0.000613917	0.0358921	0.00196167	-0.00376745	-0.00664328	-8.141e-05	0.0180687	-0.00722092	-0.000613917	-8.141e-05	0.00168936	0.0678806	0.00492649	-0.036665	-0.0225849	0.0240477	0.00492649	-0.00656882	-0	0.0078213	-0.00334265	-0.036665	-0	0.00468256	0.00554363	-0.00126544	-0.0225849	0.0078213	0.00554363	-0.00223313	-0.00274299	0.0240477	-0.00334265	-0.00126544	-0.00274299	-0.000640716	
0.0711561	-0.00462687	-0.0455665	-0.0152205	0.0320255	-0.00462687	-0.00577511	0.00196167	0.00931567	-0.00577514	-0.0455665	0.00196167	0.00636127	0.00515319	-0.00159056	-0.0152205	0.00931567	0.00515319	-0.00436949	-0.0030966	0.0320255	-0.00577514	-0.00159056	-0.0030966	-0.00024317	0.0386507	0.0418427	0.00755982	-0.0465672	-0.0134886	0.0418427	-0.00816857	-0.0078213	-0	0.0071521	0.00755982	-0.0078213	-0.00312599	0.00577975	0.000332285	-0.0465672	-0	0.00577975	0.00681665	-0.000679698	-0.0134886	0.0071521	0.000332285	-0.000679698	-0.00207313	
